cod_mun;cod_escola;zona;esfera;horas_aula_9ano_2019
4218707;42006562;Urbana;Estadual;4
4218707;42006570;Rural;Estadual;4
4218707;42006619;Urbana;Estadual;4
4218707;42006660;Urbana;Estadual;4
4218707;42006694;Urbana;Privada;4,5
4218707;42006708;Urbana;Privada;4,2
4218707;42006724;Urbana;Privada;4,3
4218707;42006740;Urbana;Municipal;4
4218707;42006759;Urbana;Privada;4,4
4218707;42006767;Rural;Estadual;4
4218707;42006783;Urbana;Municipal;4
4218707;42006791;Urbana;Municipal;4
4218707;42006813;Urbana;Estadual;4
4218707;42006856;Urbana;Municipal;4
4218707;42006864;Urbana;Municipal;4
4218707;42006929;Urbana;Municipal;4
4218707;42007143;Urbana;Estadual;4
4218707;42007151;Urbana;Estadual;4
4218707;42007160;Urbana;Estadual;4
4218707;42007178;Urbana;Estadual;4
4218707;42007186;Rural;Estadual;4
4218707;42007364;Urbana;Estadual;4
4218707;42007372;Urbana;Estadual;4
4218707;42007380;Urbana;Estadual;4
4218707;42007399;Urbana;Estadual;4
4218707;42007402;Urbana;Estadual;4
4218707;42007410;Urbana;Privada;4,3
4218707;42103347;Rural;Municipal;4
4218707;42125928;Urbana;Municipal;4
4218707;42127831;Urbana;Privada;4,4
4218756;42061091;Rural;Estadual;4
4218756;42061121;Urbana;Estadual;4
4218806;42077516;Rural;Estadual;4
4218806;42077524;Rural;Municipal;4
4218806;42077850;Urbana;Estadual;4
4218806;42077869;Urbana;Estadual;4
4218855;42057868;Urbana;Estadual;4
4218905;42036933;Urbana;Privada;4,3
4218905;42036941;Urbana;Estadual;4
4218905;42036950;Urbana;Estadual;4
4218954;42033152;Urbana;Estadual;4
4219002;42013933;Urbana;Estadual;4
4219002;42013941;Rural;Estadual;4
4219002;42014077;Rural;Municipal;4
4219002;42014255;Urbana;Estadual;4
4219002;42014271;Rural;Estadual;4
4219002;42014280;Urbana;Estadual;4
4219002;42109582;Urbana;Municipal;4
4219002;42136490;Urbana;Privada;4,8
4219101;42088291;Urbana;Estadual;4
4219150;42045525;Urbana;Estadual;4
4219176;42042720;Urbana;Estadual;4
4219176;42042755;Urbana;Estadual;4
4219200;42096421;Rural;Estadual;4
4219200;42096596;Rural;Estadual;4
4219200;42096804;Urbana;Estadual;4
4219309;42073081;Rural;Estadual;4
4219309;42073677;Rural;Estadual;4
4219309;42073685;Urbana;Estadual;4
4219309;42073693;Urbana;Estadual;4
4219309;42073723;Urbana;Estadual;4
4219309;42073863;Urbana;Municipal;4
4219309;42074150;Urbana;Privada;4,4
4219309;42074169;Urbana;Estadual;4
4219309;42074177;Urbana;Municipal;4
4219309;42074185;Urbana;Estadual;4
4219309;42074193;Urbana;Estadual;4
4219309;42074207;Urbana;Municipal;4
4219309;42074215;Urbana;Privada;4,3
4219309;42114918;Urbana;Municipal;4
4219309;42121442;Urbana;Privada;4
4219309;42124212;Urbana;Municipal;4
4219309;42140927;Urbana;Municipal;4
4219358;42024528;Urbana;Estadual;4
4219358;42024536;Urbana;Estadual;4
4219408;42025796;Urbana;Estadual;4
4219507;42083265;Urbana;Estadual;4
4219507;42083281;Rural;Estadual;4
4219507;42083311;Urbana;Estadual;4
4219507;42083559;Urbana;Municipal;4
4219507;42083613;Urbana;Municipal;4
4219507;42083869;Urbana;Estadual;4
4219507;42083907;Urbana;Estadual;4
4219507;42083915;Urbana;Privada;4,4
4219507;42083923;Urbana;Estadual;4
4219507;42084440;Urbana;Estadual;4
4219507;42084458;Urbana;Estadual;4
4219507;42102707;Urbana;Estadual;4
4219507;42131545;Urbana;Privada;4,4
4219507;42148820;Urbana;Privada;4,2
4219507;42149002;Urbana;Privada;4,4
4219606;42051770;Urbana;Estadual;4
4219606;42051789;Rural;Estadual;4
4219705;42084512;Urbana;Municipal;4
4219705;42084750;Urbana;Municipal;4
4219705;42085179;Urbana;Municipal;4
4219705;42085233;Urbana;Estadual;4
4219705;42085276;Urbana;Municipal;4
4219705;42085292;Rural;Estadual;4
4219705;42085330;Rural;Municipal;4
4219705;42085497;Urbana;Estadual;4
4219705;42085500;Urbana;Estadual;4
4219705;42117569;Urbana;Privada;4
4219853;42132282;Urbana;Municipal;4
4220000;42013062;Urbana;Estadual;4
4220000;42013127;Urbana;Estadual;4
4300034;43019285;Rural;Municipal;4
4300034;43200770;Rural;Municipal;4
4300034;43251609;Urbana;Municipal;4
4300059;43010105;Urbana;Municipal;4
4300109;43010245;Rural;Municipal;4
4300109;43010407;Rural;Municipal;4
4300109;43010458;Urbana;Municipal;4
4300109;43010474;Rural;Municipal;4
4300109;43010628;Rural;Estadual;4,4
4300109;43010636;Rural;Municipal;4
4300109;43010652;Urbana;Estadual;4,3
4300109;43010695;Rural;Municipal;4
4300109;43010741;Urbana;Estadual;4,4
4300109;43174604;Urbana;Municipal;4
4300208;43011195;Urbana;Estadual;4,4
4300208;43011217;Urbana;Estadual;4,4
4300208;43011233;Urbana;Municipal;4,5
4300208;43172792;Rural;Estadual;4,5
4300307;43011420;Rural;Municipal;4
4300307;43011705;Urbana;Estadual;4
4300406;43011721;Urbana;Estadual;4,3
4300406;43011870;Urbana;Municipal;4
4300406;43011888;Urbana;Municipal;4
4300406;43011926;Rural;Municipal;7
4300406;43012000;Urbana;Municipal;4
4300406;43012019;Urbana;Municipal;4
4300406;43012060;Urbana;Municipal;4
4300406;43012078;Urbana;Municipal;4
4300406;43012116;Rural;Municipal;7
4300406;43012132;Urbana;Estadual;4,4
4300406;43012159;Rural;Estadual;4,2
4300406;43012183;Rural;Estadual;4,3
4300406;43012213;Rural;Estadual;4,3
4300406;43012230;Urbana;Estadual;4,4
4300406;43012248;Urbana;Estadual;4,3
4300406;43012256;Urbana;Estadual;4,2
4300406;43012264;Urbana;Estadual;4,3
4300406;43012272;Urbana;Estadual;4,4
4300406;43012280;Urbana;Estadual;4
4300406;43012299;Urbana;Estadual;5,1
4300406;43012302;Urbana;Estadual;4,4
4300406;43012310;Urbana;Estadual;4,2
4300406;43012329;Urbana;Privada;4,4
4300406;43012469;Urbana;Estadual;4
4300406;43012515;Urbana;Privada;4,3
4300406;43012582;Urbana;Estadual;4,1
4300406;43012590;Urbana;Municipal;4
4300406;43169589;Urbana;Estadual;4,3
4300406;43171443;Urbana;Estadual;5,3
4300406;43201709;Urbana;Municipal;4
4300406;43205810;Urbana;Municipal;4
4300406;43208231;Urbana;Municipal;7
4300455;43012736;Urbana;Municipal;4
4300455;43012795;Urbana;Estadual;9,3
4300471;43039588;Rural;Municipal;4
4300471;43039740;Urbana;Estadual;4,2
4300505;43005748;Urbana;Municipal;4
4300505;43013295;Rural;Municipal;4
4300505;43013309;Rural;Municipal;4
4300505;43013473;Urbana;Estadual;4,3
4300554;43013570;Rural;Municipal;4
4300554;43013589;Urbana;Estadual;4,2
4300570;43062512;Urbana;Municipal;4
4300570;43062652;Urbana;Estadual;4,5
4300604;43003761;Urbana;Privada;4,5
4300604;43007406;Urbana;Privada;4,5
4300604;43013627;Urbana;Estadual;4,2
4300604;43013643;Urbana;Municipal;4
4300604;43013651;Urbana;Municipal;4
4300604;43013686;Urbana;Municipal;4
4300604;43013708;Urbana;Municipal;4
4300604;43013716;Urbana;Estadual;4,2
4300604;43013724;Urbana;Municipal;4
4300604;43013732;Urbana;Estadual;4,4
4300604;43013740;Urbana;Estadual;5
4300604;43013759;Urbana;Estadual;4,8
4300604;43013767;Urbana;Municipal;4
4300604;43013775;Urbana;Municipal;4
4300604;43013783;Urbana;Municipal;4
4300604;43013791;Urbana;Municipal;4
4300604;43013805;Urbana;Estadual;4,2
4300604;43013856;Urbana;Estadual;5,2
4300604;43013864;Urbana;Estadual;4
4300604;43013872;Urbana;Estadual;4,3
4300604;43013880;Urbana;Privada;4,3
4300604;43013899;Urbana;Estadual;4,8
4300604;43013902;Urbana;Estadual;4,3
4300604;43013910;Urbana;Estadual;4,4
4300604;43013929;Urbana;Estadual;4,8
4300604;43013937;Urbana;Estadual;5
4300604;43013945;Urbana;Estadual;4,2
4300604;43013953;Urbana;Municipal;4
4300604;43174159;Urbana;Estadual;4,3
4300604;43174450;Urbana;Privada;4,7
4300604;43175295;Urbana;Municipal;4
4300604;43181163;Urbana;Municipal;4
4300604;43182488;Urbana;Municipal;4
4300604;43183034;Urbana;Privada;4,3
4300604;43185703;Urbana;Municipal;4
4300604;43200699;Urbana;Estadual;4,2
4300604;43212026;Urbana;Municipal;4
4300604;43299253;Urbana;Municipal;4
4300638;43014097;Rural;Municipal;9
4300638;43014100;Rural;Municipal;4
4300638;43014119;Urbana;Estadual;3,8
4300638;43014186;Rural;Estadual;4,3
4300638;43174043;Urbana;Municipal;9
4300646;43104258;Urbana;Municipal;4
4300646;43104495;Urbana;Estadual;4,4
4300661;43014208;Urbana;Estadual;4,3
4300703;43014569;Rural;Municipal;4
4300703;43014615;Urbana;Estadual;4
4300703;43014623;Urbana;Privada;4
4300802;43014828;Urbana;Municipal;4,3
4300802;43015026;Rural;Estadual;4,4
4300802;43015077;Urbana;Estadual;4,3
4300802;43015093;Urbana;Estadual;4,5
4300802;43084362;Urbana;Privada;3,8
4300802;43182968;Urbana;Municipal;4,3
4300851;43031315;Rural;Municipal;4
4300851;43032109;Urbana;Estadual;4,4
4300851;43152180;Urbana;Municipal;4
4300877;43091156;Urbana;Municipal;4,3
4300877;43145744;Urbana;Privada;4,5
4300877;43145876;Urbana;Estadual;4,3
4300877;43146040;Urbana;Municipal;4,3
4300877;43189105;Urbana;Municipal;4,3
4300901;43015743;Urbana;Estadual;4,4
4300901;43248209;Urbana;Municipal;9,3
4301008;43015905;Urbana;Municipal;4,3
4301008;43016197;Urbana;Estadual;4,4
4301008;43016235;Urbana;Municipal;4,2
4301008;43016243;Urbana;Privada;4,5
4301008;43016251;Urbana;Municipal;4,3
4301008;43016260;Urbana;Municipal;4,3
4301008;43180922;Urbana;Municipal;4,3
4301008;43180930;Urbana;Municipal;4,3
4301057;43006361;Urbana;Municipal;4
4301057;43016480;Urbana;Estadual;4,3
4301057;43016502;Rural;Estadual;4,3
4301057;43016510;Urbana;Municipal;4
4301057;43016529;Urbana;Municipal;4
4301057;43177301;Urbana;Municipal;4
4301073;43100180;Urbana;Municipal;4
4301107;43016308;Urbana;Municipal;4
4301107;43016375;Urbana;Municipal;4
4301107;43016383;Urbana;Municipal;4
4301107;43016413;Rural;Municipal;4
4301107;43016421;Urbana;Municipal;4
4301107;43016430;Urbana;Estadual;4
4301107;43016448;Urbana;Estadual;4,3
4301107;43016464;Urbana;Privada;4
4301206;43016626;Rural;Municipal;4
4301206;43016669;Rural;Municipal;4
4301206;43016677;Rural;Municipal;4
4301206;43016715;Rural;Municipal;4
4301206;43016820;Rural;Municipal;4
4301206;43016863;Rural;Municipal;4
4301206;43016979;Rural;Estadual;4,4
4301206;43017002;Urbana;Privada;4,4
4301206;43017088;Urbana;Municipal;4
4301206;43171273;Urbana;Estadual;4,4
4301305;43017312;Urbana;Municipal;4,3
4301305;43017347;Rural;Municipal;4
4301305;43017355;Rural;Estadual;8
4301305;43017380;Rural;Estadual;4,3
4301305;43017398;Urbana;Estadual;4,3
4301305;43017401;Urbana;Estadual;4,3
4301305;43017410;Urbana;Estadual;4,3
4301305;43017428;Rural;Estadual;4,3
4301305;43017436;Urbana;Estadual;4,3
4301305;43017517;Urbana;Estadual;4,3
4301305;43017576;Urbana;Municipal;4
4301305;43177271;Urbana;Privada;4
4301305;43190901;Urbana;Municipal;4,2
4301404;43017878;Urbana;Municipal;4
4301404;43018114;Rural;Estadual;4
4301404;43018211;Urbana;Estadual;4,2
4301503;43018530;Rural;Municipal;4,3
4301503;43018580;Rural;Municipal;4
4301503;43018610;Urbana;Estadual;4,4
4301503;43207561;Urbana;Privada;4,3
4301552;43018742;Rural;Municipal;4
4301552;43018823;Urbana;Estadual;4,3
4301602;43019030;Urbana;Estadual;4,2
4301602;43019048;Urbana;Privada;4,3
4301602;43019056;Urbana;Privada;4,2
4301602;43019153;Urbana;Estadual;4,4
4301602;43019188;Urbana;Privada;4
4301602;43019196;Urbana;Privada;5,3
4301602;43019560;Rural;Municipal;7
4301602;43019595;Urbana;Municipal;4
4301602;43019609;Urbana;Privada;4,3
4301602;43019625;Urbana;Municipal;4
4301602;43019633;Urbana;Municipal;4
4301602;43019692;Urbana;Estadual;5,1
4301602;43019706;Urbana;Municipal;4,1
4301602;43019722;Urbana;Estadual;0,9
4301602;43019730;Urbana;Municipal;4
4301602;43019749;Urbana;Estadual;4,2
4301602;43019757;Urbana;Municipal;4
4301602;43019773;Urbana;Municipal;4
4301602;43019790;Urbana;Estadual;4
4301602;43019803;Urbana;Municipal;4
4301602;43019811;Urbana;Municipal;4
4301602;43019854;Urbana;Estadual;4,4
4301602;43019889;Urbana;Municipal;4
4301602;43019897;Urbana;Estadual;4,3
4301602;43019919;Urbana;Estadual;4
4301602;43019986;Urbana;Estadual;4,3
4301602;43020089;Urbana;Estadual;4,3
4301602;43020194;Urbana;Municipal;4
4301602;43020224;Urbana;Estadual;4,4
4301602;43020232;Urbana;Estadual;4,3
4301602;43020313;Urbana;Municipal;4
4301602;43020356;Urbana;Municipal;4
4301602;43020372;Urbana;Municipal;4
4301602;43020380;Urbana;Municipal;4
4301602;43020399;Urbana;Municipal;4
4301602;43020410;Urbana;Municipal;4
4301602;43020429;Urbana;Municipal;4
4301602;43171362;Urbana;Estadual;4,3
4301602;43174540;Urbana;Estadual;9,3
4301602;43175422;Urbana;Municipal;4
4301602;43175430;Urbana;Municipal;4
4301636;43046070;Urbana;Municipal;4
4301636;43046100;Urbana;Municipal;4
4301636;43046126;Urbana;Estadual;4,2
4301636;43046177;Urbana;Municipal;4
4301636;43173926;Urbana;Municipal;4
4301651;43020526;Rural;Estadual;8
4301651;43020569;Urbana;Estadual;4,4
4301651;43020712;Urbana;Municipal;4,3
4301651;43040314;Rural;Municipal;4,3
4301701;43021034;Urbana;Estadual;4,3
4301750;43136664;Rural;Municipal;4
4301750;43136850;Rural;Municipal;4
4301750;43136982;Rural;Municipal;4
4301750;43137296;Urbana;Estadual;4,3
4301800;43021360;Rural;Municipal;4
4301800;43021468;Urbana;Estadual;4,4
4301800;43182801;Urbana;Municipal;4
4301859;43154166;Rural;Municipal;4
4301859;43173284;Urbana;Estadual;8
4301859;43209602;Urbana;Municipal;4
4301875;43162568;Urbana;Estadual;4
4301875;43173993;Rural;Municipal;4
4301875;43186572;Urbana;Municipal;4
4301909;43021565;Urbana;Municipal;4
4301909;43021697;Rural;Municipal;4
4301909;43021719;Rural;Municipal;4
4301909;43021735;Urbana;Estadual;4
4301909;43021743;Urbana;Privada;4
4301909;43021778;Urbana;Estadual;4,3
4301925;43015620;Rural;Municipal;4
4301958;43146970;Urbana;Municipal;4
4301958;43146996;Urbana;Estadual;4
4302006;43021875;Rural;Municipal;4
4302006;43021930;Rural;Municipal;4
4302006;43022103;Rural;Municipal;4
4302006;43022197;Urbana;Municipal;4
4302006;43022235;Urbana;Estadual;4,3
4302006;43022243;Rural;Municipal;4
4302055;43145183;Rural;Estadual;4,4
4302055;43145221;Urbana;Municipal;4
4302105;43011829;Urbana;Municipal;9
4302105;43022316;Urbana;Privada;4,4
4302105;43022324;Urbana;Privada;4,3
4302105;43022332;Urbana;Estadual;5,2
4302105;43022375;Urbana;Municipal;4
4302105;43022626;Urbana;Municipal;4
4302105;43022987;Urbana;Municipal;4
4302105;43023118;Urbana;Municipal;4
4302105;43023134;Urbana;Estadual;4,3
4302105;43023193;Urbana;Estadual;4,3
4302105;43023207;Urbana;Estadual;4
4302105;43023215;Urbana;Estadual;4
4302105;43023231;Urbana;Estadual;4
4302105;43023258;Urbana;Estadual;4,3
4302105;43023290;Urbana;Estadual;4,3
4302105;43023304;Urbana;Estadual;4
4302105;43023312;Urbana;Estadual;4,3
4302105;43023363;Urbana;Privada;4,5
4302105;43023371;Urbana;Privada;4,3
4302105;43023380;Urbana;Estadual;4,3
4302105;43023428;Urbana;Estadual;4,2
4302105;43023452;Urbana;Municipal;4
4302105;43023460;Urbana;Municipal;4
4302105;43023495;Urbana;Municipal;4
4302105;43023525;Urbana;Municipal;4
4302105;43023541;Urbana;Estadual;4
4302105;43023576;Urbana;Municipal;4
4302105;43171583;Urbana;Estadual;4
4302105;43177255;Urbana;Municipal;4
4302105;43177689;Urbana;Municipal;4
4302105;43200664;Urbana;Municipal;4
4302105;43206794;Urbana;Municipal;4
4302105;43206808;Rural;Municipal;4
4302154;43095615;Urbana;Estadual;4,3
4302154;43205895;Urbana;Municipal;4
4302204;43023827;Urbana;Estadual;4
4302204;43023851;Urbana;Estadual;4
4302204;43181716;Urbana;Municipal;4
4302220;43049656;Rural;Municipal;4
4302220;43049834;Urbana;Estadual;4,4
4302220;43050107;Urbana;Municipal;4
4302238;43049729;Urbana;Municipal;4
4302253;43065147;Urbana;Municipal;4,4
4302253;43065481;Rural;Estadual;4,3
4302303;43024173;Rural;Estadual;4
4302303;43024254;Urbana;Estadual;4
4302303;43024289;Urbana;Municipal;4
4302303;43024718;Urbana;Estadual;4
4302303;43200630;Rural;Municipal;4
4302352;43024840;Urbana;Municipal;4,3
4302352;43024904;Urbana;Estadual;4,4
4302352;43024947;Urbana;Estadual;4,3
4302352;43175287;Urbana;Municipal;4,3
4302378;43033954;Urbana;Estadual;4,5
4302378;43200575;Urbana;Municipal;4
4302402;43025048;Rural;Municipal;4,3
4302402;43025170;Urbana;Estadual;4,4
4302402;43025242;Urbana;Estadual;4,4
4302402;43025277;Urbana;Municipal;4,3
4302402;43173098;Urbana;Municipal;4,1
4302451;43025307;Rural;Municipal;4
4302451;43025420;Urbana;Estadual;4,2
4302451;43025560;Rural;Estadual;4
4302451;43169457;Rural;Estadual;4
4302501;43025684;Urbana;Municipal;4,1
4302501;43025714;Rural;Municipal;4
4302501;43025846;Urbana;Estadual;4,3
4302501;43025854;Urbana;Estadual;4,4
4302501;43025862;Rural;Municipal;9,5
4302584;43074960;Urbana;Estadual;4,3
4302584;43075045;Rural;Estadual;4,4
4302600;43026044;Rural;Municipal;4
4302600;43026117;Rural;Estadual;8,3
4302600;43026168;Urbana;Estadual;4,2
4302600;43026192;Urbana;Municipal;4
4302659;43026346;Rural;Municipal;4,5
4302659;43026397;Urbana;Estadual;4,5
4302709;43026486;Urbana;Municipal;4
4302709;43026516;Urbana;Municipal;4
4302709;43026540;Urbana;Municipal;4
4302709;43026567;Urbana;Municipal;4
4302709;43026613;Urbana;Estadual;4,3
4302709;43026664;Urbana;Estadual;5
4302808;43014399;Urbana;Municipal;4
4302808;43027016;Urbana;Estadual;4,3
4302808;43027245;Urbana;Municipal;4
4302808;43027350;Urbana;Municipal;4
4302808;43027539;Urbana;Estadual;4,3
4302808;43027660;Urbana;Estadual;4,3
4302808;43027679;Rural;Estadual;4,4
4302808;43027687;Urbana;Estadual;4,3
4302808;43027695;Urbana;Privada;4,3
4302808;43027725;Rural;Municipal;4
4302808;43027857;Urbana;Estadual;4,3
4302808;43027865;Rural;Municipal;4
4302808;43169376;Rural;Estadual;9,5
4302808;43180850;Urbana;Municipal;8,2
4302907;43028012;Rural;Estadual;4,4
4302907;43028047;Urbana;Municipal;4,3
4302907;43028071;Urbana;Estadual;4,3
4302907;43028080;Rural;Estadual;4,4
4302907;43028187;Urbana;Privada;4,4
4302907;43028195;Urbana;Municipal;4,3
4302907;43028217;Urbana;Estadual;4,4
4303004;43028250;Urbana;Privada;4,5
4303004;43028268;Urbana;Estadual;4,4
4303004;43028292;Rural;Municipal;4
4303004;43028314;Rural;Municipal;8,7
4303004;43028365;Rural;Municipal;4
4303004;43028470;Rural;Municipal;4
4303004;43028497;Urbana;Municipal;4
4303004;43028683;Rural;Municipal;4
4303004;43028861;Rural;Municipal;4
4303004;43028950;Rural;Municipal;4
4303004;43029019;Urbana;Municipal;4
4303004;43029027;Urbana;Estadual;4,4
4303004;43029035;Urbana;Privada;4,5
4303004;43029086;Rural;Estadual;4,2
4303004;43029108;Rural;Municipal;4
4303004;43029116;Rural;Estadual;4,3
4303004;43029159;Rural;Municipal;4
4303004;43029175;Urbana;Municipal;4
4303004;43029183;Urbana;Municipal;4
4303004;43029191;Urbana;Municipal;4
4303004;43029205;Urbana;Estadual;4,3
4303004;43029213;Urbana;Estadual;4,3
4303004;43029248;Urbana;Estadual;4,3
4303004;43029256;Urbana;Estadual;4,4
4303004;43029264;Urbana;Estadual;4,3
4303004;43029272;Urbana;Estadual;4,3
4303004;43029280;Rural;Estadual;4,3
4303004;43029299;Urbana;Municipal;4
4303004;43029302;Urbana;Municipal;4
4303004;43029310;Urbana;Municipal;4
4303004;43029329;Urbana;Estadual;4,4
4303004;43029337;Urbana;Estadual;4,4
4303004;43029345;Urbana;Estadual;4,4
4303004;43029426;Urbana;Municipal;4
4303004;43029485;Urbana;Privada;4,5
4303004;43029574;Urbana;Estadual;4,3
4303004;43169465;Urbana;Estadual;4,3
4303004;43173144;Urbana;Estadual;4,4
4303004;43173357;Urbana;Privada;4,5
4303103;43029752;Urbana;Privada;4,4
4303103;43029760;Urbana;Municipal;4
4303103;43029787;Urbana;Estadual;5
4303103;43029795;Urbana;Estadual;4,2
4303103;43029809;Urbana;Estadual;4
4303103;43029817;Urbana;Estadual;5,3
4303103;43029825;Urbana;Estadual;4,3
4303103;43029833;Urbana;Municipal;4
4303103;43029868;Urbana;Municipal;4
4303103;43029876;Urbana;Municipal;4
4303103;43029884;Urbana;Municipal;4
4303103;43029906;Urbana;Municipal;4
4303103;43029914;Urbana;Estadual;4,4
4303103;43029922;Urbana;Municipal;4
4303103;43029930;Urbana;Estadual;10,3
4303103;43029949;Urbana;Municipal;4
4303103;43029957;Urbana;Estadual;4
4303103;43029965;Urbana;Estadual;4,7
4303103;43029973;Urbana;Municipal;4
4303103;43029981;Urbana;Estadual;4,2
4303103;43029990;Urbana;Estadual;5
4303103;43030009;Urbana;Privada;4,5
4303103;43030017;Urbana;Privada;4,4
4303103;43030025;Urbana;Privada;4,4
4303103;43030050;Urbana;Municipal;4
4303103;43174108;Urbana;Estadual;4,2
4303103;43174116;Urbana;Estadual;4
4303103;43174469;Urbana;Municipal;4
4303103;43185690;Urbana;Municipal;4
4303103;43207618;Urbana;Municipal;4
4303103;43211984;Urbana;Privada;4,4
4303103;43299245;Urbana;Municipal;4
4303202;43030149;Urbana;Municipal;4,3
4303202;43030246;Rural;Estadual;4,4
4303202;43030297;Urbana;Estadual;4,3
4303202;43030300;Rural;Estadual;4,3
4303301;43030351;Urbana;Privada;4,3
4303301;43030556;Urbana;Estadual;4,3
4303301;43030564;Urbana;Municipal;4,3
4303400;43030882;Rural;Municipal;4
4303400;43030955;Rural;Estadual;4
4303400;43030980;Urbana;Estadual;4
4303509;43031005;Urbana;Estadual;4,4
4303509;43031048;Urbana;Municipal;4
4303509;43031099;Urbana;Municipal;4
4303509;43031137;Urbana;Municipal;4
4303509;43031200;Urbana;Municipal;4
4303509;43031358;Rural;Municipal;4
4303509;43031390;Urbana;Municipal;4
4303509;43031641;Urbana;Municipal;4
4303509;43031650;Rural;Municipal;4
4303509;43031722;Rural;Municipal;4
4303509;43031765;Rural;Municipal;4
4303509;43031790;Rural;Municipal;4
4303509;43031838;Urbana;Municipal;4
4303509;43031846;Rural;Municipal;4
4303509;43031870;Rural;Municipal;4
4303509;43031919;Rural;Municipal;4
4303509;43031927;Urbana;Privada;4,3
4303509;43031935;Rural;Estadual;4,4
4303509;43032036;Rural;Municipal;4
4303509;43032060;Urbana;Estadual;4,4
4303509;43032079;Urbana;Estadual;4,3
4303509;43032087;Urbana;Municipal;4
4303509;43032095;Urbana;Estadual;4,2
4303509;43032117;Urbana;Estadual;4,4
4303509;43032133;Urbana;Estadual;4,4
4303509;43032176;Urbana;Estadual;4,4
4303509;43032257;Rural;Municipal;4
4303509;43032354;Urbana;Municipal;4
4303509;43032397;Urbana;Municipal;4
4303509;43032400;Urbana;Privada;4,5
4303509;43171192;Urbana;Estadual;5,2
4303509;43174957;Urbana;Municipal;4
4303509;43177760;Rural;Municipal;10
4303558;43032516;Urbana;Estadual;4,4
4303608;43032656;Urbana;Municipal;4
4303608;43032680;Urbana;Estadual;4,4
4303608;43032729;Urbana;Estadual;4,5
4303608;43174981;Urbana;Municipal;4
4303673;43163700;Urbana;Municipal;4
4303673;43164021;Urbana;Estadual;4
4303673;43164110;Rural;Municipal;4
4303707;43032826;Rural;Municipal;4,3
4303707;43032974;Urbana;Estadual;4,6
4303806;43033385;Urbana;Estadual;4,3
4303806;43170420;Urbana;Municipal;4,3
4303905;43005128;Urbana;Municipal;4,5
4303905;43033482;Urbana;Privada;4,5
4303905;43033504;Urbana;Municipal;4,5
4303905;43033520;Urbana;Privada;4,8
4303905;43033571;Urbana;Estadual;4,5
4303905;43033610;Urbana;Municipal;4,5
4303905;43033636;Urbana;Municipal;4,5
4303905;43033644;Urbana;Municipal;4,5
4303905;43033652;Urbana;Municipal;4,5
4303905;43033660;Urbana;Estadual;4,4
4303905;43033687;Urbana;Municipal;4,5
4303905;43171885;Urbana;Municipal;4,5
4303905;43192017;Urbana;Privada;4,5
4303905;43238408;Urbana;Municipal;4,5
4304002;43034055;Urbana;Estadual;4,3
4304002;43208100;Urbana;Municipal;4
4304101;43034233;Urbana;Estadual;4
4304101;43173292;Urbana;Municipal;4
4304200;43034250;Urbana;Privada;4,3
4304200;43034276;Rural;Municipal;4
4304200;43034420;Urbana;Municipal;4
4304200;43034799;Rural;Municipal;4
4304200;43034900;Rural;Municipal;4
4304200;43035027;Rural;Estadual;4,2
4304200;43035035;Rural;Estadual;4,3
4304200;43035043;Rural;Estadual;4,3
4304200;43035051;Rural;Estadual;4,2
4304200;43035094;Urbana;Estadual;4,2
4304200;43035108;Urbana;Estadual;4,3
4304200;43035116;Urbana;Estadual;4
4304200;43035140;Urbana;Municipal;4
4304309;43035159;Rural;Municipal;4
4304309;43035337;Urbana;Municipal;4
4304309;43035418;Urbana;Estadual;4,3
4304358;43019161;Urbana;Estadual;4
4304358;43019510;Rural;Municipal;4
4304358;43019684;Urbana;Estadual;4
4304358;43102700;Urbana;Estadual;4,2
4304358;43170706;Rural;Estadual;4
4304358;43174167;Urbana;Municipal;4
4304408;43035477;Urbana;Municipal;4
4304408;43035523;Urbana;Municipal;4
4304408;43035574;Rural;Municipal;4
4304408;43035582;Urbana;Municipal;4
4304408;43035604;Urbana;Municipal;4
4304408;43035620;Rural;Municipal;4
4304408;43035647;Urbana;Estadual;4
4304408;43035655;Urbana;Estadual;4,3
4304408;43035663;Urbana;Estadual;4,8
4304408;43035671;Urbana;Estadual;4,3
4304408;43035680;Urbana;Estadual;9,7
4304408;43035698;Urbana;Estadual;4,2
4304408;43035701;Urbana;Municipal;4
4304408;43035710;Urbana;Estadual;5
4304408;43035728;Urbana;Privada;4,4
4304408;43035736;Urbana;Privada;4,3
4304408;43035744;Urbana;Municipal;4
4304408;43171664;Urbana;Municipal;4
4304408;43176860;Rural;Municipal;4
4304408;43186661;Urbana;Municipal;4
4304507;43035752;Urbana;Privada;4,3
4304507;43035922;Rural;Municipal;7
4304507;43035957;Rural;Municipal;7
4304507;43036058;Urbana;Municipal;4
4304507;43036074;Rural;Municipal;7
4304507;43036163;Rural;Municipal;4
4304507;43036210;Rural;Municipal;4
4304507;43036295;Rural;Municipal;4
4304507;43036422;Rural;Municipal;7
4304507;43036430;Rural;Municipal;4
4304507;43036481;Rural;Municipal;4
4304507;43036490;Rural;Municipal;4
4304507;43036511;Rural;Municipal;4
4304507;43036520;Rural;Municipal;7
4304507;43036678;Rural;Municipal;4
4304507;43036724;Rural;Municipal;7
4304507;43036848;Rural;Municipal;4
4304507;43036910;Rural;Municipal;4
4304507;43036970;Rural;Municipal;4
4304507;43037038;Rural;Municipal;7
